,Open,High,Close
724,2434.4893,2472.138,2419.1904
725,2444.941,2482.286,2428.9612
726,2452.7366,2490.263,2436.4001
727,2464.4875,2499.7734,2447.7031
728,2477.982,2510.8066,2461.186
729,2486.3652,2517.6335,2469.3284
730,2483.9336,2516.3262,2468.9111
731,2479.2952,2514.7627,2464.376
732,2477.2456,2515.167,2463.352
733,2470.5596,2509.7463,2455.6333
734,2470.7197,2514.903,2454.729
735,2475.1143,2517.7646,2457.1912
736,2483.883,2520.8606,2464.5679
737,2501.3408,2538.0786,2481.691
738,2514.0881,2550.087,2494.722
739,2523.5273,2560.655,2505.0168
740,2536.6328,2575.5505,2520.0117
741,2537.1526,2579.0916,2520.567
742,2536.4106,2580.524,2519.5188
743,2538.214,2582.8113,2521.0886
744,2538.7795,2581.7612,2520.8982
745,2541.1523,2580.7173,2523.0203
746,2542.945,2583.0525,2525.2559
747,2546.8413,2590.1035,2529.4023
748,2555.3484,2598.7534,2537.743
749,2559.1975,2603.586,2541.527
750,2560.4275,2602.5322,2542.173
751,2558.804,2597.7961,2540.4292
752,2557.2622,2595.2686,2540.1924
753,2558.2422,2598.8162,2542.7888
754,2551.1475,2594.6604,2535.1206
755,2543.1555,2588.2725,2527.2515
